review_id,meal_id,meal_name,restaurant,rating,review_text,sentiment_label,review_date,helpful_votes
R001640,M0328,Blt Sandwich,Sushi World,4.4,Loved every bite. The packaging was also excellent.,positive,2025-05-18,32
R001641,M0329,Blt Sandwich,Urban Bites,4.8,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-06-25,40
R001642,M0329,Blt Sandwich,Urban Bites,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-12-30,15
R001643,M0329,Blt Sandwich,Urban Bites,4.9,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-05-07,16
R001644,M0329,Blt Sandwich,Urban Bites,4.1,Absolutely delicious. Generous portions and great value for money.,positive,2025-09-30,50
R001645,M0329,Blt Sandwich,Urban Bites,4.5,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-07-08,31
R001646,M0330,Blt Sandwich,Desert Rose Kitchen,4.5,Absolutely delicious. Generous portions and great value for money.,positive,2026-03-03,18
R001647,M0330,Blt Sandwich,Desert Rose Kitchen,4.3,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-07-19,24
R001648,M0330,Blt Sandwich,Desert Rose Kitchen,4.4,The quality is consistently great. My go-to order every week.,positive,2025-11-26,42
R001649,M0330,Blt Sandwich,Desert Rose Kitchen,4.4,Absolutely delicious. Generous portions and great value for money.,positive,2025-06-23,32
R001650,M0330,Blt Sandwich,Desert Rose Kitchen,4.3,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-10-08,46
R001651,M0331,Egg & Avocado Toast,Mediterranean Nights,4.6,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-09-24,22
R001652,M0331,Egg & Avocado Toast,Mediterranean Nights,1.6,The taste was bland and the delivery was late.,negative,2025-12-18,19
R001653,M0331,Egg & Avocado Toast,Mediterranean Nights,1.4,Portion was too small for the price. Won't order again.,negative,2025-07-21,49
R001654,M0331,Egg & Avocado Toast,Mediterranean Nights,4.3,Best Egg & Avocado Toast I've ever had. The flavor was incredible!,positive,2025-06-14,14
R001655,M0331,Egg & Avocado Toast,Mediterranean Nights,3.7,The Egg & Avocado Toast was okay. Expected a bit more flavor.,neutral,2026-01-21,9
R001656,M0332,Egg & Avocado Toast,Golden Fork,4.4,Loved every bite. The packaging was also excellent.,positive,2026-01-14,26
R001657,M0332,Egg & Avocado Toast,Golden Fork,4.7,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-05-03,19
R001658,M0332,Egg & Avocado Toast,Golden Fork,4.1,Fantastic taste and quick delivery. Family loved it!,positive,2026-03-08,17
R001659,M0332,Egg & Avocado Toast,Golden Fork,4.2,Best Egg & Avocado Toast I've ever had. The flavor was incredible!,positive,2025-05-09,29
R001660,M0332,Egg & Avocado Toast,Golden Fork,4.8,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-12-26,50
R001661,M0333,Egg & Avocado Toast,El Classico,4.4,Loved every bite. The packaging was also excellent.,positive,2025-09-29,20
R001662,M0333,Egg & Avocado Toast,El Classico,1.9,Missing items from my order. Customer service was unhelpful.,negative,2025-09-24,37
R001663,M0333,Egg & Avocado Toast,El Classico,2.6,Good food overall but delivery took longer than expected.,neutral,2025-09-20,45
R001664,M0333,Egg & Avocado Toast,El Classico,3.4,The Egg & Avocado Toast was okay. Expected a bit more flavor.,neutral,2025-12-15,48
R001665,M0333,Egg & Avocado Toast,El Classico,1.3,The Egg & Avocado Toast was cold on arrival. Very frustrating.,negative,2025-12-31,18
R001666,M0334,Pastrami Sandwich,Street Eats,4.2,Best Pastrami Sandwich I've ever had. The flavor was incredible!,positive,2025-11-08,47
R001667,M0334,Pastrami Sandwich,Street Eats,1.2,The Pastrami Sandwich was cold on arrival. Very frustrating.,negative,2026-04-10,32
R001668,M0334,Pastrami Sandwich,Street Eats,4.3,Loved every bite. The packaging was also excellent.,positive,2026-01-03,26
R001669,M0334,Pastrami Sandwich,Street Eats,2.9,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-05-20,27
R001670,M0334,Pastrami Sandwich,Street Eats,4.7,Best Pastrami Sandwich I've ever had. The flavor was incredible!,positive,2025-05-30,17
R001671,M0335,Pastrami Sandwich,Sushi World,2.2,The Pastrami Sandwich was cold on arrival. Very frustrating.,negative,2026-02-02,24
R001672,M0335,Pastrami Sandwich,Sushi World,1.6,Missing items from my order. Customer service was unhelpful.,negative,2025-08-31,32
R001673,M0335,Pastrami Sandwich,Sushi World,4.4,Best Pastrami Sandwich I've ever had. The flavor was incredible!,positive,2025-10-21,18
R001674,M0335,Pastrami Sandwich,Sushi World,2.0,Disappointed with the quality. Not what I expected.,negative,2026-01-30,13
R001675,M0335,Pastrami Sandwich,Sushi World,4.5,Best Pastrami Sandwich I've ever had. The flavor was incredible!,positive,2025-06-24,35
R001676,M0336,Pastrami Sandwich,The Hungry Bear,4.2,The quality is consistently great. My go-to order every week.,positive,2025-08-16,21
R001677,M0336,Pastrami Sandwich,The Hungry Bear,3.4,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-01-10,29
R001678,M0336,Pastrami Sandwich,The Hungry Bear,2.0,Missing items from my order. Customer service was unhelpful.,negative,2025-09-28,10
R001679,M0336,Pastrami Sandwich,The Hungry Bear,2.9,Average portion size for the price. Food was warm but not hot.,neutral,2025-10-19,34
R001680,M0336,Pastrami Sandwich,The Hungry Bear,4.3,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-12-24,33
R001681,M0337,Pastrami Sandwich,Pizza Palace,3.2,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-05-24,37
R001682,M0337,Pastrami Sandwich,Pizza Palace,4.8,Best Pastrami Sandwich I've ever had. The flavor was incredible!,positive,2025-09-26,28
R001683,M0337,Pastrami Sandwich,Pizza Palace,2.8,Good food overall but delivery took longer than expected.,neutral,2025-08-09,32
R001684,M0337,Pastrami Sandwich,Pizza Palace,4.6,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-09-16,4
R001685,M0337,Pastrami Sandwich,Pizza Palace,1.3,The Pastrami Sandwich was cold on arrival. Very frustrating.,negative,2025-07-18,35
R001686,M0338,Tomato Basil Soup,Desert Rose Kitchen,4.8,Absolutely delicious. Generous portions and great value for money.,positive,2025-08-14,30
R001687,M0338,Tomato Basil Soup,Desert Rose Kitchen,4.3,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-01-07,10
R001688,M0338,Tomato Basil Soup,Desert Rose Kitchen,5.0,The quality is consistently great. My go-to order every week.,positive,2026-02-03,2
R001689,M0338,Tomato Basil Soup,Desert Rose Kitchen,4.2,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-04-25,40
R001690,M0338,Tomato Basil Soup,Desert Rose Kitchen,2.3,Missing items from my order. Customer service was unhelpful.,negative,2026-04-11,9
R001691,M0339,Tomato Basil Soup,Mediterranean Nights,4.6,Fantastic taste and quick delivery. Family loved it!,positive,2025-07-31,43
R001692,M0339,Tomato Basil Soup,Mediterranean Nights,1.2,The Tomato Basil Soup was cold on arrival. Very frustrating.,negative,2025-08-26,19
R001693,M0339,Tomato Basil Soup,Mediterranean Nights,4.2,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-12-01,0
R001694,M0339,Tomato Basil Soup,Mediterranean Nights,4.8,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-09-27,35
R001695,M0339,Tomato Basil Soup,Mediterranean Nights,4.1,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-12-16,36
R001696,M0340,Tomato Basil Soup,El Classico,5.0,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-07-20,15
R001697,M0340,Tomato Basil Soup,El Classico,1.1,The taste was bland and the delivery was late.,negative,2025-09-02,8
R001698,M0340,Tomato Basil Soup,El Classico,2.0,Packaging was damaged and food quality was below average.,negative,2025-11-06,27
R001699,M0340,Tomato Basil Soup,El Classico,4.4,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-27,13
R001700,M0340,Tomato Basil Soup,El Classico,4.2,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-10-19,42
R001701,M0341,French Onion Soup,The Grill House,3.5,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-08-24,10
R001702,M0341,French Onion Soup,The Grill House,3.3,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2026-03-15,45
R001703,M0341,French Onion Soup,The Grill House,1.5,Portion was too small for the price. Won't order again.,negative,2026-04-17,44
R001704,M0341,French Onion Soup,The Grill House,4.9,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-01-29,19
R001705,M0341,French Onion Soup,The Grill House,4.9,Fantastic taste and quick delivery. Family loved it!,positive,2026-03-19,44
R001706,M0342,French Onion Soup,Fresh & Fit,4.5,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-08-24,34
R001707,M0342,French Onion Soup,Fresh & Fit,1.6,The taste was bland and the delivery was late.,negative,2025-08-26,6
R001708,M0342,French Onion Soup,Fresh & Fit,1.4,The taste was bland and the delivery was late.,negative,2026-03-02,9
R001709,M0342,French Onion Soup,Fresh & Fit,1.1,The taste was bland and the delivery was late.,negative,2025-12-25,44
R001710,M0342,French Onion Soup,Fresh & Fit,4.8,The quality is consistently great. My go-to order every week.,positive,2026-03-30,4
R001711,M0343,French Onion Soup,Desert Rose Kitchen,4.4,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-16,22
R001712,M0343,French Onion Soup,Desert Rose Kitchen,1.2,Missing items from my order. Customer service was unhelpful.,negative,2025-06-08,13
R001713,M0343,French Onion Soup,Desert Rose Kitchen,4.1,Loved every bite. The packaging was also excellent.,positive,2026-01-15,44
R001714,M0343,French Onion Soup,Desert Rose Kitchen,3.5,Average portion size for the price. Food was warm but not hot.,neutral,2026-04-12,22
R001715,M0343,French Onion Soup,Desert Rose Kitchen,2.9,Average portion size for the price. Food was warm but not hot.,neutral,2025-06-10,31
R001716,M0344,French Onion Soup,Mediterranean Nights,4.4,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-10-18,34
R001717,M0344,French Onion Soup,Mediterranean Nights,4.8,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-03-15,18
R001718,M0344,French Onion Soup,Mediterranean Nights,4.3,Best French Onion Soup I've ever had. The flavor was incredible!,positive,2025-08-23,11
R001719,M0344,French Onion Soup,Mediterranean Nights,4.5,Loved every bite. The packaging was also excellent.,positive,2025-12-26,1
R001720,M0344,French Onion Soup,Mediterranean Nights,4.2,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-03-26,24
R001721,M0345,French Onion Soup,Pasta Corner,4.2,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-03-20,50
R001722,M0345,French Onion Soup,Pasta Corner,3.2,Average portion size for the price. Food was warm but not hot.,neutral,2025-08-25,4
R001723,M0345,French Onion Soup,Pasta Corner,4.1,Absolutely delicious. Generous portions and great value for money.,positive,2026-04-20,5
R001724,M0345,French Onion Soup,Pasta Corner,4.1,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-08-27,47
R001725,M0345,French Onion Soup,Pasta Corner,1.3,The taste was bland and the delivery was late.,negative,2025-07-31,28
R001726,M0346,French Onion Soup,Golden Fork,4.5,Fantastic taste and quick delivery. Family loved it!,positive,2025-05-27,36
R001727,M0346,French Onion Soup,Golden Fork,3.1,Average portion size for the price. Food was warm but not hot.,neutral,2026-01-16,28
R001728,M0346,French Onion Soup,Golden Fork,4.5,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-12-27,4
R001729,M0346,French Onion Soup,Golden Fork,4.6,Fantastic taste and quick delivery. Family loved it!,positive,2026-02-07,49
R001730,M0346,French Onion Soup,Golden Fork,1.4,Portion was too small for the price. Won't order again.,negative,2025-12-27,46
R001731,M0347,French Onion Soup,The Hungry Bear,4.0,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-04-27,31
R001732,M0347,French Onion Soup,The Hungry Bear,4.7,Best French Onion Soup I've ever had. The flavor was incredible!,positive,2025-06-18,20
R001733,M0347,French Onion Soup,The Hungry Bear,4.2,Absolutely delicious. Generous portions and great value for money.,positive,2026-03-08,22
R001734,M0347,French Onion Soup,The Hungry Bear,1.8,The French Onion Soup was cold on arrival. Very frustrating.,negative,2025-05-23,2
R001735,M0347,French Onion Soup,The Hungry Bear,4.2,Best French Onion Soup I've ever had. The flavor was incredible!,positive,2025-08-14,45
R001736,M0348,French Onion Soup,Pizza Palace,4.4,Fantastic taste and quick delivery. Family loved it!,positive,2025-07-20,27
R001737,M0348,French Onion Soup,Pizza Palace,4.4,Best French Onion Soup I've ever had. The flavor was incredible!,positive,2025-07-14,20
R001738,M0348,French Onion Soup,Pizza Palace,4.5,Best French Onion Soup I've ever had. The flavor was incredible!,positive,2025-07-31,30
R001739,M0348,French Onion Soup,Pizza Palace,4.4,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-03-07,49
R001740,M0348,French Onion Soup,Pizza Palace,4.1,Best French Onion Soup I've ever had. The flavor was incredible!,positive,2026-02-08,48
R001741,M0349,Chicken Noodle Soup,Sushi World,3.3,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-11-24,5
R001742,M0349,Chicken Noodle Soup,Sushi World,3.6,Good food overall but delivery took longer than expected.,neutral,2025-05-05,37
R001743,M0349,Chicken Noodle Soup,Sushi World,3.0,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2026-02-27,41
R001744,M0349,Chicken Noodle Soup,Sushi World,1.5,Packaging was damaged and food quality was below average.,negative,2025-05-04,49
R001745,M0349,Chicken Noodle Soup,Sushi World,4.8,Loved every bite. The packaging was also excellent.,positive,2025-12-04,6
R001746,M0350,Chicken Noodle Soup,Mama's Kitchen,3.6,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-12-13,30
R001747,M0350,Chicken Noodle Soup,Mama's Kitchen,1.6,Packaging was damaged and food quality was below average.,negative,2025-05-02,49
R001748,M0350,Chicken Noodle Soup,Mama's Kitchen,3.9,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2026-01-04,7
R001749,M0350,Chicken Noodle Soup,Mama's Kitchen,4.7,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-12-07,29
R001750,M0350,Chicken Noodle Soup,Mama's Kitchen,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-04-18,33
R001751,M0351,Chicken Noodle Soup,El Classico,1.8,Disappointed with the quality. Not what I expected.,negative,2025-05-21,24
R001752,M0351,Chicken Noodle Soup,El Classico,1.7,Packaging was damaged and food quality was below average.,negative,2025-09-01,41
R001753,M0351,Chicken Noodle Soup,El Classico,4.7,Loved every bite. The packaging was also excellent.,positive,2025-09-26,27
R001754,M0351,Chicken Noodle Soup,El Classico,1.2,Disappointed with the quality. Not what I expected.,negative,2025-12-05,18
R001755,M0351,Chicken Noodle Soup,El Classico,4.6,Best Chicken Noodle Soup I've ever had. The flavor was incredible!,positive,2025-08-04,25
R001756,M0352,Lentil Soup,Fresh & Fit,1.5,Portion was too small for the price. Won't order again.,negative,2026-03-16,29
